"quad_id","scale","brightness_n_pixels","mean_pixel_brightness","median_pixel_brightness","sd_pixel_brightness","blue_brightness_n_pixels","mean_blue_pixel_brightness","green_brightness_n_pixels","mean_green_pixel_brightness","red_brightness_n_pixels","mean_red_pixel_brightness","nir_brightness_n_pixels","mean_nir_pixel_brightness"
"209","20m",31785,0.0583571438632339,0.058565691113472,0.0142644938600437,31785,0.0226343565571289,31785,0.0480401120189557,31785,0.114374164016454,31785,0.504689415506912
"21","20m",31658,0.0629339206545921,0.063560463488102,0.0155819657174964,31658,0.0233283788273882,31658,0.04996797177629,31658,0.126165445445501,31658,0.552989308598206
"210","20m",31062,0.0525935709132989,0.0513115134090185,0.0126783428067782,31062,0.0197058049490263,31062,0.043367755003296,31062,0.108522534849949,31062,0.49321875643939
"211","20m",29541,0.0534120267386668,0.0528098754584789,0.0128487466013107,29541,0.0189793505750678,29541,0.0429218393703258,29541,0.109773309477033,29541,0.501198320730341
"212","20m",28345,0.0556230945882947,0.0549561530351639,0.0144569090134038,28345,0.0191227654622354,28345,0.0440988506027463,28345,0.111905571290929,28345,0.491422023630635
"213","20m",27833,0.0520919911470107,0.0522135458886623,0.0108765837072467,27833,0.0188606659072522,27833,0.0418815362822932,27833,0.10664585086189,27833,0.472599984751454
"214","20m",30135,0.053237428165254,0.0529023632407188,0.0118672387946582,30135,0.0191407286758187,30135,0.0426077420700738,30135,0.111501073669604,30135,0.494478529188919
"215","20m",29352,0.0526794302420684,0.0524189025163651,0.0118983643968596,29352,0.0179507202589427,29352,0.0421559970976838,29352,0.107833349148529,29352,0.48188576720921
"216","20m",31446,0.0541458446941196,0.0548729877918959,0.0107851054556998,31446,0.0215173378165822,31446,0.0442135259342366,31446,0.111845023536358,31446,0.500423669848784
"217","20m",31908,0.0558813779996174,0.0553526543080807,0.0127640888983858,31908,0.0209158182033638,31908,0.0454206435059265,31908,0.110859052465093,31908,0.480419252781662
"218","20m",34391,0.0602098156252223,0.0602353997528553,0.0141726806249473,34391,0.0234992301838676,34391,0.0489956722209056,34391,0.12303663473759,34391,0.549440344386434
"219","20m",29380,0.0584404093252052,0.0569711402058601,0.0161687210221227,29380,0.0222320056487312,29380,0.0473132571915265,29380,0.118608837773473,29380,0.533410905112423
"22","20m",30694,0.0575650534388366,0.0561308227479458,0.0165509549307299,30694,0.0207951417900703,30694,0.0457425073386473,30694,0.117983702926881,30694,0.5234115044245
"220","20m",28540,0.0601800391132687,0.0593696739524603,0.0168848762765647,28540,0.0220480489254162,28540,0.0482435571437009,28540,0.121008831114551,28540,0.542731349714929
"221","20m",31475,0.0554615411932289,0.054602786898613,0.0134042734926687,31475,0.0212653002937017,31475,0.0449902934010011,31475,0.116752071737742,31475,0.535254739466218
"222","20m",28689,0.0543258194310905,0.0546186342835426,0.012126411075208,28689,0.0222669312228309,28689,0.0445171538597862,28689,0.117169742290428,28689,0.554150522679003
"223","20m",30793,0.0533412793267177,0.0533455722033978,0.0119051100860524,30793,0.0204367675537137,30793,0.0432618081540257,30793,0.116138409130881,30793,0.535475921766578
"224","20m",29570,0.0567980909469989,0.0562537908554077,0.0151187491692004,29570,0.0218658373359109,29570,0.0460104263181077,29570,0.11387089535464,29570,0.506828639992531
"23","20m",27531,0.0488551979728422,0.0470028333365917,0.0121433646475483,27531,0.0181494388284892,27531,0.0394247637364029,27531,0.106923545186874,27531,0.500653396367303
"24","20m",15470,0.0513059736941667,0.0504534244537354,0.0124711201777624,15470,0.0177718032190057,15470,0.0408918120258554,15470,0.110092116482459,15470,0.505947188764796
"3","20m",30234,0.0615702008277379,0.0606380701065063,0.0182922766859786,30234,0.0182534629091125,30234,0.0489875402405638,30234,0.111221752689905,30234,0.474336629556509
"300","20m",23505,0.0502103728545527,0.0485566072165966,0.0127583946100786,23505,0.0159047347909416,23505,0.0400826733683218,23505,0.100400522194092,23505,0.446296086265315
"301","20m",27711,0.0543509752520445,0.0541213788092136,0.0130545552127805,27711,0.017947766368892,27711,0.0436557779860736,27711,0.106461347144748,27711,0.456207490892529
"302","20m",26326,0.0544916492817008,0.055011048913002,0.0122754390153457,26326,0.0178493537100274,26326,0.043492150972461,26326,0.107653418070333,26326,0.465814325052411
"303","20m",31667,0.0621493536747563,0.0607025548815727,0.017926548315695,31667,0.0190135731149202,31667,0.0493143273132191,31667,0.119132453800236,31667,0.502870340853888
"304","20m",31554,0.0637114425585002,0.0641665384173393,0.0163188628448023,31554,0.0200977447622733,31554,0.0514477024198645,31554,0.120118957395972,31554,0.507076538061788
"305","20m",28867,0.0579992625892687,0.0565643236041069,0.0165012660036048,28867,0.0193536600354049,28867,0.0470230779240592,28867,0.108157051306861,28867,0.468168377221582
"306","20m",23187,0.0496017498453783,0.0473321303725243,0.0133088077026653,23187,0.0171920924483131,23187,0.04067912892679,23187,0.09279440352895,23187,0.400751363005904
"307","20m",28862,0.0499078901564634,0.0495907664299011,0.0105345742110893,28862,0.0173463619988434,28862,0.0406161229594246,28862,0.0945272728664816,28862,0.40932037699726
"308","20m",27618,0.0497873655798043,0.0485334787517786,0.0124794510099191,27618,0.0185993599966707,27618,0.0406000828935794,27618,0.100699467427298,27618,0.465897635842706
"309","20m",28196,0.0579909088481405,0.0587277263402939,0.0141447146520387,28196,0.0187640028683503,28196,0.0459379421260064,28196,0.11551806079496,28196,0.505460198057694
"310","20m",30655,0.0571846605491977,0.0564663484692574,0.0150057178022921,30655,0.0236800343070546,30655,0.0478452196635,30655,0.11098075470183,30655,0.495685431312336
"311","20m",26976,0.0557223240139094,0.0545180905610323,0.0149065453774319,26976,0.0193361552493943,26976,0.0448004443293921,26976,0.109787802468564,26976,0.481005836789182
"312","20m",28932,0.0606701700074154,0.0575501676648855,0.019239412087339,28932,0.0196995916223191,28932,0.047875664505165,28932,0.118928028249334,28932,0.521365925574975
"313","20m",29470,0.0559846797617975,0.0556881837546825,0.0135469052259228,29470,0.0202333123226329,29470,0.0452689057872475,29470,0.110978589392653,29470,0.508568827511867
"314","20m",29387,0.0519063291847417,0.0513354986906052,0.0114420693168226,29387,0.0192317749155671,29387,0.041921785870881,29387,0.110028949212852,29387,0.50148215500417
"315","20m",31290,0.0557537577337338,0.0562909040600061,0.0119491032242775,31290,0.0206753964132686,31290,0.04495447380707,31290,0.113017877895864,31290,0.493864855980618
"316","20m",32620,0.0591124182578421,0.0585769079625607,0.0149592330878318,32620,0.0215085354679897,32620,0.0475204797648738,32620,0.118475768667353,32620,0.515347839153378
"317","20m",31152,0.0564184400556025,0.0554553475230932,0.0143043251195405,31152,0.0187446061657088,31152,0.0452783750017264,31152,0.111135734438992,31152,0.48409948987276
"318","20m",31804,0.0581018026643965,0.0579195227473974,0.0147905584961218,31804,0.0227068380265127,31804,0.0472809691676408,31804,0.114396858048977,31804,0.505250704189128
"319","20m",34130,0.0644221157781887,0.0664066225290298,0.0154713586977078,34130,0.0246561181914,34130,0.0523296977511874,34130,0.124704398984047,34130,0.541907791950257
"320","20m",31381,0.056028964287201,0.0559677258133888,0.013251464541457,31381,0.0212191449808267,31381,0.0454147612020982,31381,0.113429820266694,31381,0.517405098995629
"321","20m",28835,0.0580528472632413,0.0571853742003441,0.0156803245190068,28835,0.0208311055689708,28835,0.0467245994855598,28835,0.114359335839847,28835,0.510039884449348
"322","20m",31157,0.0570850200669763,0.0571078062057495,0.0131121149808669,31157,0.0205208882197715,31157,0.0461406828653462,31157,0.120265323285322,31157,0.551384029585194
"323","20m",31114,0.0566158730824292,0.055649396032095,0.0147474632111235,31114,0.0191123224639199,31114,0.0452904726357663,31114,0.11441219484417,31114,0.51393576180744
"324","20m",29835,0.0559698107855737,0.0546835884451866,0.0148561062541369,29835,0.0210828504810246,29835,0.0454584997124111,29835,0.114703652234406,29835,0.52061449692807
"4","20m",27805,0.0599461070181006,0.0581370070576668,0.0176139642540994,27805,0.0196636702400994,27805,0.0482463658496504,27805,0.111795828487451,27805,0.490053194383452
"400","20m",28126,0.0600777531167463,0.0590934064239264,0.0168200861555343,28126,0.0182497820771802,28126,0.0475233592449622,28126,0.110752128279524,28126,0.463871787277556
"401","20m",25498,0.0606859414371826,0.0586677119135857,0.0191373350412915,25498,0.0173385787022354,25498,0.048324419336177,25498,0.1072547620324,25498,0.448669731772943
"402","20m",28142,0.0671756659057853,0.0656356178224087,0.0219471324803303,28142,0.0196042786221425,28142,0.0534855032387184,28142,0.113342995306239,28142,0.453493885219459
"403","20m",31493,0.0611703762227398,0.0597635991871357,0.0170456474318623,31493,0.0184970549631252,31493,0.0486849531552609,31493,0.115782135720108,31493,0.48584201160541
"404","20m",35545,0.0742839234172229,0.0752912685275078,0.0175183495328553,35545,0.022093849465227,35545,0.0593318618509423,35545,0.137162204006359,35545,0.5555100010159
"405","20m",36367,0.0689380308885917,0.0694165676832199,0.0138085679697375,36367,0.0236276391198577,36367,0.0565253090445144,36367,0.128099908395373,36367,0.523241800033663
"406","20m",28814,0.0581008580188722,0.0579779129475355,0.0151666806152337,28814,0.0215061926327277,28814,0.0477538528699961,28814,0.108288502399651,28814,0.450617913537474
"407","20m",24215,0.0518112050437457,0.0495827794075012,0.0147193446232694,24215,0.0169397596525502,24215,0.0423570476230818,24215,0.0899592114489357,24215,0.359525569362439
"408","20m",25067,0.0531971450628607,0.0519106946885586,0.0142959931821516,25067,0.0197075096563125,25067,0.0438921546877091,25067,0.103580444644342,25067,0.467325753889443
"409","20m",26299,0.0548491497514202,0.0532871969044209,0.0149852450063974,26299,0.0202266198849657,26299,0.04483115376263,26299,0.106423853166336,26299,0.475939045016534
"410","20m",31402,0.0607034021355727,0.0596893057227135,0.0164742250034145,31402,0.0215851607564225,31402,0.0487978843933273,31402,0.118057612991304,31402,0.514833996584625
"411","20m",28256,0.0528423866823459,0.0509270112961531,0.0147359395960245,28256,0.0189731591747705,28256,0.0426170760708815,28256,0.110957792044123,28256,0.490358847241576
"412","20m",27508,0.0493113413437934,0.0478373467922211,0.0119990204219126,27508,0.0192208144588375,27508,0.0403726498599456,27508,0.105062377413344,27508,0.485652762903922
"413","20m",28511,0.0521481342361912,0.0512119978666306,0.0125578416119216,28511,0.020153928625892,28511,0.0424014055350968,28511,0.108790637050927,28511,0.510512087833797
"414","20m",30668,0.0567075757443292,0.05742665566504,0.0129544770980918,30668,0.021981889638632,30668,0.0462156272731977,30668,0.114578030892427,30668,0.515174697007597
"415","20m",31228,0.0535197291567715,0.0527398586273193,0.0126132284237107,31228,0.0206729832387073,31228,0.0436531390336514,31228,0.110863273485547,31228,0.501451059765269
"416","20m",31411,0.0570688964722847,0.0559668987989426,0.0147893326108151,31411,0.0189263594437705,31411,0.0458587419162782,31411,0.109855377425371,31411,0.477078230482821
"417","20m",31809,0.0591596770314761,0.0585243813693523,0.0151684248985023,31809,0.0204987802266529,31809,0.0472416605158085,31809,0.117473208983128,31809,0.506717316556348
"418","20m",28311,0.0568152052750655,0.0572288855910301,0.0134407468063289,28311,0.0211226210891813,28311,0.0455881647405381,28311,0.114350664998052,28311,0.503803273896086
"419","20m",25439,0.0572997723301196,0.0579589232802391,0.0140297418871858,25439,0.0212017131177409,25439,0.0462090343534202,25439,0.114501697585276,25439,0.492291725454322
"420","20m",32200,0.0604446436994079,0.0602111406624317,0.0138292315351805,32200,0.0234948915014962,32200,0.0493255384604033,32200,0.120517950192676,32200,0.529767050162025
"421","20m",35266,0.0673796637604352,0.0680455639958382,0.0150543440553133,35266,0.0242164364135045,35266,0.0544190828498486,35266,0.125982653929427,35266,0.523294149555719
"422","20m",33078,0.0570808044362835,0.0576967597007751,0.0121098346158287,33078,0.0213727807405853,33078,0.0466891985970242,33078,0.117175897491647,33078,0.529031898807004
"423","20m",30682,0.0568440071080135,0.0558122135698795,0.0145018416319765,30682,0.0211527683617011,30682,0.0459764294362435,30682,0.115145772644421,30682,0.520318936694451
"424","20m",26756,0.0532865600513136,0.0532789304852486,0.0125433626732501,26756,0.0196626828133009,26756,0.0431143908383979,26756,0.109332127740535,26756,0.49287521293612
"5","20m",28447,0.0605829530408172,0.0607099495828152,0.0159023483210068,28447,0.0195610127059694,28447,0.0490581066833358,28447,0.109420244060869,28447,0.459783763448274
"500","20m",25108,0.0524938977711462,0.0519169941544533,0.012908045125583,25108,0.0161996381708971,25108,0.0414835820406234,25108,0.103520189681858,25108,0.457378722112157
"501","20m",28680,0.0650583281728596,0.06094272993505,0.0226533938625323,28680,0.0182131117583447,28680,0.0510415142414416,28680,0.1122243526189,28680,0.454735170957383
"502","20m",31361,0.0652636134560051,0.0627692863345146,0.0212196321119385,31361,0.0175540576067899,31361,0.050412228472208,31361,0.11733525102896,31361,0.486539200883141
"503","20m",28894,0.0557699165483425,0.0548773948103189,0.0144432141159534,28894,0.017223410389644,28894,0.0439514408997305,28894,0.111271050498492,28894,0.478672660963898
"504","20m",30296,0.0604364188085009,0.0602923613041639,0.015612261940123,30296,0.0182687964675436,30296,0.0483183408738167,30296,0.116208654694219,30296,0.490228593080625
"505","20m",34062,0.0700391508543381,0.0700504444539547,0.01960117253235,34062,0.02317082943299,34062,0.0576989975921144,34062,0.122574526707841,34062,0.483629672776702
"506","20m",36851,0.0750574054456431,0.0744693130254745,0.0179657742008748,36851,0.0293760772758929,36851,0.0629115289693487,36851,0.125387735922577,36851,0.469200687944005
"507","20m",26546,0.0599317186672244,0.0580677557736635,0.0180580240134266,26546,0.0203419403462101,26546,0.0488555668812802,26546,0.10540699815991,26546,0.426149348857954
"508","20m",28915,0.0557611579685816,0.0545995905995369,0.0152936318225259,28915,0.0193081949125294,28915,0.0455866700589732,28915,0.101740726961871,28915,0.428429881063783
"509","20m",28879,0.0591501945452281,0.0584022514522076,0.0165297982728627,28879,0.0196466170224929,28879,0.0478948360403504,28879,0.112271949175612,28879,0.490253980673651
"510","20m",34392,0.0663320734326462,0.0673922896385193,0.0158207447145381,34392,0.0228938287246958,34392,0.0529345963366397,34392,0.123627574269457,34392,0.519824178884823
"511","20m",32244,0.0604393544754517,0.0613716300576925,0.0139769982455549,32244,0.0223000406980711,32244,0.0494101352789432,32244,0.117769897815914,32244,0.51039511436892
"512","20m",29211,0.0558216434507365,0.0552039183676243,0.0137691118712849,29211,0.0197316282152503,29211,0.045112944673116,29211,0.110881829532487,29211,0.481639112567539
"513","20m",31024,0.0555706673617321,0.0537448115646839,0.0145728316980676,31024,0.0198511647319304,31024,0.0449989474345175,31024,0.109622944471869,31024,0.488038207739102
"514","20m",33333,0.0638346986481525,0.0647112876176834,0.0145886326460933,33333,0.0268724734467981,33333,0.0531609462375435,33333,0.122305222376739,33333,0.530715166550304
"515","20m",35815,0.0646824233458601,0.064782053232193,0.0118640283837682,35815,0.0254986256976284,35815,0.0533424454107191,35815,0.129809537303655,35815,0.558292593559028
"516","20m",32448,0.0578110468857674,0.0585646405816078,0.0131743464755815,32448,0.0197122824731882,32448,0.0464810369031498,32448,0.116301236857468,32448,0.522655378495154
"517","20m",30394,0.056528626829425,0.0569255594164133,0.0130043552637533,30394,0.0196195058646631,30394,0.0452509347467481,30394,0.113560268143869,30394,0.516342165139051
"518","20m",29630,0.0551368171499412,0.0554623156785965,0.0122401215944464,29630,0.0196715602565657,29630,0.0440620859163537,29630,0.112942578465833,29630,0.514429675578382
"519","20m",27711,0.0598956639856102,0.0581340752542019,0.0179619696265162,27711,0.0208713701467533,27711,0.0479618369463051,27711,0.113492957619758,27711,0.470933802652784
"520","20m",31862,0.0583448827289025,0.0568549521267414,0.016481774743828,31862,0.0211492265125783,31862,0.0469650624636859,31862,0.113748994252277,31862,0.489134915274685
