scale,quad_id,n_pixels,sample_rule,rule_type,rule_value,sample_size,sample_fraction,bootstrap_iter,spectral_entropy,pair_method,pair_count_used,rule_label,rule_axis_label,sample_label,plot_sample_label,selection_note,source_method,source_entropy,scale_quad
10m,22_c,7136,fixed_2000,fixed,2000,2000,0.2802690582959641,24,2.9148211820705097,sampled_pairs_within_sample,10000,"Fixed 2,000","2,000","Fixed 2,000 (28.0%)","2,000
28.0%",Additional random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.91478053742055,"10m / 22_c
n = 7,136 px"
10m,22_c,7136,fixed_2000,fixed,2000,2000,0.2802690582959641,25,2.9272234597447433,sampled_pairs_within_sample,10000,"Fixed 2,000","2,000","Fixed 2,000 (28.0%)","2,000
28.0%",Additional random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.91478053742055,"10m / 22_c
n = 7,136 px"
10m,22_c,7136,fixed_2000,fixed,2000,2000,0.2802690582959641,26,2.8937840486430604,sampled_pairs_within_sample,10000,"Fixed 2,000","2,000","Fixed 2,000 (28.0%)","2,000
28.0%",Additional random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.91478053742055,"10m / 22_c
n = 7,136 px"
10m,22_c,7136,fixed_2000,fixed,2000,2000,0.2802690582959641,27,2.9227036119439096,sampled_pairs_within_sample,10000,"Fixed 2,000","2,000","Fixed 2,000 (28.0%)","2,000
28.0%",Additional random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.91478053742055,"10m / 22_c
n = 7,136 px"
10m,22_c,7136,fixed_2000,fixed,2000,2000,0.2802690582959641,28,2.9107812649933598,sampled_pairs_within_sample,10000,"Fixed 2,000","2,000","Fixed 2,000 (28.0%)","2,000
28.0%",Additional random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.91478053742055,"10m / 22_c
n = 7,136 px"
10m,22_c,7136,fixed_2000,fixed,2000,2000,0.2802690582959641,29,2.935580933213276,sampled_pairs_within_sample,10000,"Fixed 2,000","2,000","Fixed 2,000 (28.0%)","2,000
28.0%",Additional random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.91478053742055,"10m / 22_c
n = 7,136 px"
10m,22_c,7136,fixed_2000,fixed,2000,2000,0.2802690582959641,30,2.9570785587827144,sampled_pairs_within_sample,10000,"Fixed 2,000","2,000","Fixed 2,000 (28.0%)","2,000
28.0%",Additional random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.91478053742055,"10m / 22_c
n = 7,136 px"
10m,22_c,7136,fixed_2000,fixed,2000,2000,0.2802690582959641,31,2.9319039926769372,sampled_pairs_within_sample,10000,"Fixed 2,000","2,000","Fixed 2,000 (28.0%)","2,000
28.0%",Additional random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.91478053742055,"10m / 22_c
n = 7,136 px"
10m,22_c,7136,fixed_2000,fixed,2000,2000,0.2802690582959641,32,2.8819769463190252,sampled_pairs_within_sample,10000,"Fixed 2,000","2,000","Fixed 2,000 (28.0%)","2,000
28.0%",Additional random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.91478053742055,"10m / 22_c
n = 7,136 px"
10m,22_c,7136,fixed_2000,fixed,2000,2000,0.2802690582959641,33,2.898586997487312,sampled_pairs_within_sample,10000,"Fixed 2,000","2,000","Fixed 2,000 (28.0%)","2,000
28.0%",Additional random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.91478053742055,"10m / 22_c
n = 7,136 px"
10m,22_c,7136,fixed_2000,fixed,2000,2000,0.2802690582959641,34,2.866349736652807,sampled_pairs_within_sample,10000,"Fixed 2,000","2,000","Fixed 2,000 (28.0%)","2,000
28.0%",Additional random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.91478053742055,"10m / 22_c
n = 7,136 px"
10m,22_c,7136,fixed_2000,fixed,2000,2000,0.2802690582959641,35,2.8887568061617137,sampled_pairs_within_sample,10000,"Fixed 2,000","2,000","Fixed 2,000 (28.0%)","2,000
28.0%",Additional random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.91478053742055,"10m / 22_c
n = 7,136 px"
10m,22_c,7136,fixed_2000,fixed,2000,2000,0.2802690582959641,36,2.9006964520105023,sampled_pairs_within_sample,10000,"Fixed 2,000","2,000","Fixed 2,000 (28.0%)","2,000
28.0%",Additional random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.91478053742055,"10m / 22_c
n = 7,136 px"
10m,22_c,7136,fixed_2000,fixed,2000,2000,0.2802690582959641,37,2.940150675656633,sampled_pairs_within_sample,10000,"Fixed 2,000","2,000","Fixed 2,000 (28.0%)","2,000
28.0%",Additional random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.91478053742055,"10m / 22_c
n = 7,136 px"
10m,22_c,7136,fixed_2000,fixed,2000,2000,0.2802690582959641,38,2.9308113488633936,sampled_pairs_within_sample,10000,"Fixed 2,000","2,000","Fixed 2,000 (28.0%)","2,000
28.0%",Additional random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.91478053742055,"10m / 22_c
n = 7,136 px"
10m,22_c,7136,fixed_2000,fixed,2000,2000,0.2802690582959641,39,2.948735056157557,sampled_pairs_within_sample,10000,"Fixed 2,000","2,000","Fixed 2,000 (28.0%)","2,000
28.0%",Additional random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.91478053742055,"10m / 22_c
n = 7,136 px"
10m,22_c,7136,fixed_2000,fixed,2000,2000,0.2802690582959641,40,2.9553754398976015,sampled_pairs_within_sample,10000,"Fixed 2,000","2,000","Fixed 2,000 (28.0%)","2,000
28.0%",Additional random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.91478053742055,"10m / 22_c
n = 7,136 px"
10m,22_c,7136,fixed_2000,fixed,2000,2000,0.2802690582959641,41,2.898277813874415,sampled_pairs_within_sample,10000,"Fixed 2,000","2,000","Fixed 2,000 (28.0%)","2,000
28.0%",Additional random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.91478053742055,"10m / 22_c
n = 7,136 px"
10m,22_c,7136,fixed_2000,fixed,2000,2000,0.2802690582959641,42,2.925278077504442,sampled_pairs_within_sample,10000,"Fixed 2,000","2,000","Fixed 2,000 (28.0%)","2,000
28.0%",Additional random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.91478053742055,"10m / 22_c
n = 7,136 px"
10m,22_c,7136,fixed_2000,fixed,2000,2000,0.2802690582959641,43,2.9265524509205223,sampled_pairs_within_sample,10000,"Fixed 2,000","2,000","Fixed 2,000 (28.0%)","2,000
28.0%",Additional random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.91478053742055,"10m / 22_c
n = 7,136 px"
10m,22_c,7136,fixed_2000,fixed,2000,2000,0.2802690582959641,44,2.919315621008218,sampled_pairs_within_sample,10000,"Fixed 2,000","2,000","Fixed 2,000 (28.0%)","2,000
28.0%",Additional random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.91478053742055,"10m / 22_c
n = 7,136 px"
10m,22_c,7136,fixed_2000,fixed,2000,2000,0.2802690582959641,45,2.892865870466065,sampled_pairs_within_sample,10000,"Fixed 2,000","2,000","Fixed 2,000 (28.0%)","2,000
28.0%",Additional random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.91478053742055,"10m / 22_c
n = 7,136 px"
10m,22_c,7136,fixed_2000,fixed,2000,2000,0.2802690582959641,46,2.896360200146788,sampled_pairs_within_sample,10000,"Fixed 2,000","2,000","Fixed 2,000 (28.0%)","2,000
28.0%",Additional random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.91478053742055,"10m / 22_c
n = 7,136 px"
10m,22_c,7136,fixed_2000,fixed,2000,2000,0.2802690582959641,47,2.9052742616879774,sampled_pairs_within_sample,10000,"Fixed 2,000","2,000","Fixed 2,000 (28.0%)","2,000
28.0%",Additional random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.91478053742055,"10m / 22_c
n = 7,136 px"
10m,22_c,7136,fixed_2000,fixed,2000,2000,0.2802690582959641,48,2.931448495861213,sampled_pairs_within_sample,10000,"Fixed 2,000","2,000","Fixed 2,000 (28.0%)","2,000
28.0%",Additional random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.91478053742055,"10m / 22_c
n = 7,136 px"
10m,22_c,7136,fixed_2000,fixed,2000,2000,0.2802690582959641,49,2.9148032745380505,sampled_pairs_within_sample,10000,"Fixed 2,000","2,000","Fixed 2,000 (28.0%)","2,000
28.0%",Additional random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.91478053742055,"10m / 22_c
n = 7,136 px"
10m,22_c,7136,fixed_2000,fixed,2000,2000,0.2802690582959641,50,2.9239613385876644,sampled_pairs_within_sample,10000,"Fixed 2,000","2,000","Fixed 2,000 (28.0%)","2,000
28.0%",Additional random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.91478053742055,"10m / 22_c
n = 7,136 px"
10m,22_c,7136,fixed_3000,fixed,3000,3000,0.4204035874439462,1,2.894190561353054,sampled_pairs_within_sample,10000,"Fixed 3,000","3,000","Fixed 3,000 (42.0%)","3,000
42.0%",Additional random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.91478053742055,"10m / 22_c
n = 7,136 px"
10m,22_c,7136,fixed_3000,fixed,3000,3000,0.4204035874439462,2,2.9112401558536374,sampled_pairs_within_sample,10000,"Fixed 3,000","3,000","Fixed 3,000 (42.0%)","3,000
42.0%",Additional random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.91478053742055,"10m / 22_c
n = 7,136 px"
10m,22_c,7136,fixed_3000,fixed,3000,3000,0.4204035874439462,3,2.9241035952002803,sampled_pairs_within_sample,10000,"Fixed 3,000","3,000","Fixed 3,000 (42.0%)","3,000
42.0%",Additional random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.91478053742055,"10m / 22_c
n = 7,136 px"
10m,22_c,7136,fixed_3000,fixed,3000,3000,0.4204035874439462,4,2.9263639889294275,sampled_pairs_within_sample,10000,"Fixed 3,000","3,000","Fixed 3,000 (42.0%)","3,000
42.0%",Additional random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.91478053742055,"10m / 22_c
n = 7,136 px"
10m,22_c,7136,fixed_3000,fixed,3000,3000,0.4204035874439462,5,2.8949924338417707,sampled_pairs_within_sample,10000,"Fixed 3,000","3,000","Fixed 3,000 (42.0%)","3,000
42.0%",Additional random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.91478053742055,"10m / 22_c
n = 7,136 px"
10m,22_c,7136,fixed_3000,fixed,3000,3000,0.4204035874439462,6,2.8966763905774586,sampled_pairs_within_sample,10000,"Fixed 3,000","3,000","Fixed 3,000 (42.0%)","3,000
42.0%",Additional random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.91478053742055,"10m / 22_c
n = 7,136 px"
10m,22_c,7136,fixed_3000,fixed,3000,3000,0.4204035874439462,7,2.9389501939042453,sampled_pairs_within_sample,10000,"Fixed 3,000","3,000","Fixed 3,000 (42.0%)","3,000
42.0%",Additional random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.91478053742055,"10m / 22_c
n = 7,136 px"
10m,22_c,7136,fixed_3000,fixed,3000,3000,0.4204035874439462,8,2.920376473506462,sampled_pairs_within_sample,10000,"Fixed 3,000","3,000","Fixed 3,000 (42.0%)","3,000
42.0%",Additional random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.91478053742055,"10m / 22_c
n = 7,136 px"
10m,22_c,7136,fixed_3000,fixed,3000,3000,0.4204035874439462,9,2.9138252774528426,sampled_pairs_within_sample,10000,"Fixed 3,000","3,000","Fixed 3,000 (42.0%)","3,000
42.0%",Additional random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.91478053742055,"10m / 22_c
n = 7,136 px"
10m,22_c,7136,fixed_3000,fixed,3000,3000,0.4204035874439462,10,2.9139376809053887,sampled_pairs_within_sample,10000,"Fixed 3,000","3,000","Fixed 3,000 (42.0%)","3,000
42.0%",Additional random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.91478053742055,"10m / 22_c
n = 7,136 px"
10m,22_c,7136,fixed_3000,fixed,3000,3000,0.4204035874439462,11,2.9234271988629135,sampled_pairs_within_sample,10000,"Fixed 3,000","3,000","Fixed 3,000 (42.0%)","3,000
42.0%",Additional random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.91478053742055,"10m / 22_c
n = 7,136 px"
10m,22_c,7136,fixed_3000,fixed,3000,3000,0.4204035874439462,12,2.9151814185658638,sampled_pairs_within_sample,10000,"Fixed 3,000","3,000","Fixed 3,000 (42.0%)","3,000
42.0%",Additional random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.91478053742055,"10m / 22_c
n = 7,136 px"
10m,22_c,7136,fixed_3000,fixed,3000,3000,0.4204035874439462,13,2.9288583423698045,sampled_pairs_within_sample,10000,"Fixed 3,000","3,000","Fixed 3,000 (42.0%)","3,000
42.0%",Additional random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.91478053742055,"10m / 22_c
n = 7,136 px"
10m,22_c,7136,fixed_3000,fixed,3000,3000,0.4204035874439462,14,2.932159843411552,sampled_pairs_within_sample,10000,"Fixed 3,000","3,000","Fixed 3,000 (42.0%)","3,000
42.0%",Additional random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.91478053742055,"10m / 22_c
n = 7,136 px"
10m,22_c,7136,fixed_3000,fixed,3000,3000,0.4204035874439462,15,2.9221758688307187,sampled_pairs_within_sample,10000,"Fixed 3,000","3,000","Fixed 3,000 (42.0%)","3,000
42.0%",Additional random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.91478053742055,"10m / 22_c
n = 7,136 px"
10m,22_c,7136,fixed_3000,fixed,3000,3000,0.4204035874439462,16,2.886550986395789,sampled_pairs_within_sample,10000,"Fixed 3,000","3,000","Fixed 3,000 (42.0%)","3,000
42.0%",Additional random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.91478053742055,"10m / 22_c
n = 7,136 px"
10m,22_c,7136,fixed_3000,fixed,3000,3000,0.4204035874439462,17,2.9025854859002336,sampled_pairs_within_sample,10000,"Fixed 3,000","3,000","Fixed 3,000 (42.0%)","3,000
42.0%",Additional random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.91478053742055,"10m / 22_c
n = 7,136 px"
10m,22_c,7136,fixed_3000,fixed,3000,3000,0.4204035874439462,18,2.9773934511996574,sampled_pairs_within_sample,10000,"Fixed 3,000","3,000","Fixed 3,000 (42.0%)","3,000
42.0%",Additional random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.91478053742055,"10m / 22_c
n = 7,136 px"
10m,22_c,7136,fixed_3000,fixed,3000,3000,0.4204035874439462,19,2.903305053282837,sampled_pairs_within_sample,10000,"Fixed 3,000","3,000","Fixed 3,000 (42.0%)","3,000
42.0%",Additional random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.91478053742055,"10m / 22_c
n = 7,136 px"
10m,22_c,7136,fixed_3000,fixed,3000,3000,0.4204035874439462,20,2.906531131520702,sampled_pairs_within_sample,10000,"Fixed 3,000","3,000","Fixed 3,000 (42.0%)","3,000
42.0%",Additional random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.91478053742055,"10m / 22_c
n = 7,136 px"
10m,22_c,7136,fixed_3000,fixed,3000,3000,0.4204035874439462,21,2.89508371165375,sampled_pairs_within_sample,10000,"Fixed 3,000","3,000","Fixed 3,000 (42.0%)","3,000
42.0%",Additional random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.91478053742055,"10m / 22_c
n = 7,136 px"
10m,22_c,7136,fixed_3000,fixed,3000,3000,0.4204035874439462,22,2.8949843072114305,sampled_pairs_within_sample,10000,"Fixed 3,000","3,000","Fixed 3,000 (42.0%)","3,000
42.0%",Additional random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.91478053742055,"10m / 22_c
n = 7,136 px"
10m,22_c,7136,fixed_3000,fixed,3000,3000,0.4204035874439462,23,2.9192526609193146,sampled_pairs_within_sample,10000,"Fixed 3,000","3,000","Fixed 3,000 (42.0%)","3,000
42.0%",Additional random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.91478053742055,"10m / 22_c
n = 7,136 px"
10m,22_c,7136,fixed_3000,fixed,3000,3000,0.4204035874439462,24,2.9166437702893027,sampled_pairs_within_sample,10000,"Fixed 3,000","3,000","Fixed 3,000 (42.0%)","3,000
42.0%",Additional random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.91478053742055,"10m / 22_c
n = 7,136 px"
10m,22_c,7136,fixed_3000,fixed,3000,3000,0.4204035874439462,25,2.89263916455704,sampled_pairs_within_sample,10000,"Fixed 3,000","3,000","Fixed 3,000 (42.0%)","3,000
42.0%",Additional random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.91478053742055,"10m / 22_c
n = 7,136 px"
10m,22_c,7136,fixed_3000,fixed,3000,3000,0.4204035874439462,26,2.93329743283378,sampled_pairs_within_sample,10000,"Fixed 3,000","3,000","Fixed 3,000 (42.0%)","3,000
42.0%",Additional random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.91478053742055,"10m / 22_c
n = 7,136 px"
10m,22_c,7136,fixed_3000,fixed,3000,3000,0.4204035874439462,27,2.929812270237174,sampled_pairs_within_sample,10000,"Fixed 3,000","3,000","Fixed 3,000 (42.0%)","3,000
42.0%",Additional random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.91478053742055,"10m / 22_c
n = 7,136 px"
10m,22_c,7136,fixed_3000,fixed,3000,3000,0.4204035874439462,28,2.8978128148628812,sampled_pairs_within_sample,10000,"Fixed 3,000","3,000","Fixed 3,000 (42.0%)","3,000
42.0%",Additional random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.91478053742055,"10m / 22_c
n = 7,136 px"
10m,22_c,7136,fixed_3000,fixed,3000,3000,0.4204035874439462,29,2.9149467578338886,sampled_pairs_within_sample,10000,"Fixed 3,000","3,000","Fixed 3,000 (42.0%)","3,000
42.0%",Additional random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.91478053742055,"10m / 22_c
n = 7,136 px"
10m,22_c,7136,fixed_3000,fixed,3000,3000,0.4204035874439462,30,2.9334028401113703,sampled_pairs_within_sample,10000,"Fixed 3,000","3,000","Fixed 3,000 (42.0%)","3,000
42.0%",Additional random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.91478053742055,"10m / 22_c
n = 7,136 px"
10m,22_c,7136,fixed_3000,fixed,3000,3000,0.4204035874439462,31,2.9128892267139346,sampled_pairs_within_sample,10000,"Fixed 3,000","3,000","Fixed 3,000 (42.0%)","3,000
42.0%",Additional random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.91478053742055,"10m / 22_c
n = 7,136 px"
10m,22_c,7136,fixed_3000,fixed,3000,3000,0.4204035874439462,32,2.9277342606226924,sampled_pairs_within_sample,10000,"Fixed 3,000","3,000","Fixed 3,000 (42.0%)","3,000
42.0%",Additional random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.91478053742055,"10m / 22_c
n = 7,136 px"
10m,22_c,7136,fixed_3000,fixed,3000,3000,0.4204035874439462,33,2.922442403701702,sampled_pairs_within_sample,10000,"Fixed 3,000","3,000","Fixed 3,000 (42.0%)","3,000
42.0%",Additional random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.91478053742055,"10m / 22_c
n = 7,136 px"
10m,22_c,7136,fixed_3000,fixed,3000,3000,0.4204035874439462,34,2.897076951096472,sampled_pairs_within_sample,10000,"Fixed 3,000","3,000","Fixed 3,000 (42.0%)","3,000
42.0%",Additional random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.91478053742055,"10m / 22_c
n = 7,136 px"
10m,22_c,7136,fixed_3000,fixed,3000,3000,0.4204035874439462,35,2.925686723743724,sampled_pairs_within_sample,10000,"Fixed 3,000","3,000","Fixed 3,000 (42.0%)","3,000
42.0%",Additional random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.91478053742055,"10m / 22_c
n = 7,136 px"
10m,22_c,7136,fixed_3000,fixed,3000,3000,0.4204035874439462,36,2.8940046449476613,sampled_pairs_within_sample,10000,"Fixed 3,000","3,000","Fixed 3,000 (42.0%)","3,000
42.0%",Additional random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.91478053742055,"10m / 22_c
n = 7,136 px"
10m,22_c,7136,fixed_3000,fixed,3000,3000,0.4204035874439462,37,2.904465860281003,sampled_pairs_within_sample,10000,"Fixed 3,000","3,000","Fixed 3,000 (42.0%)","3,000
42.0%",Additional random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.91478053742055,"10m / 22_c
n = 7,136 px"
10m,22_c,7136,fixed_3000,fixed,3000,3000,0.4204035874439462,38,2.9282490528412235,sampled_pairs_within_sample,10000,"Fixed 3,000","3,000","Fixed 3,000 (42.0%)","3,000
42.0%",Additional random bootstrap-mean quadrat selected with seed 20260703,bootstrap_mean,2.91478053742055,"10m / 22_c
n = 7,136 px"
